#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 07 02 07 50 225  5.7  7.0 99.00 99.00 99.00 999 1012.4  16.8  17.8  15.5 99.0 99.00 
2021 07 02 08 00 220  6.7  8.2 99.00 99.00 99.00 999 1012.3  16.7  17.8  15.5 99.0 99.00 
2021 07 02 08 10 216  6.2  7.7 99.00 99.00 99.00 999 1012.2  16.6  17.7  15.5 99.0 99.00 
2021 07 02 08 20 219  6.8  8.4 99.00 99.00 99.00 999 1012.2  16.6  17.7  15.5 99.0 99.00 
2021 07 02 08 30 208  6.3  7.8 99.00 99.00 99.00 999 1012.4  16.5  17.7  15.4 99.0 99.00 
2021 07 02 08 40 202  6.4  8.0  1.14 10.00  4.64 273 1012.4  16.5  17.7  15.4 99.0 99.00 
2021 07 02 08 50 202  6.5  8.1 99.00 99.00 99.00 999 1012.4  16.5  17.7  15.4 99.0 99.00 
2021 07 02 09 00 210  7.2  8.6 99.00 99.00 99.00 999 1012.3  16.4  17.7  15.4 99.0 99.00 
2021 07 02 09 10 210  6.7  8.0 99.00 99.00 99.00 999 1012.3  16.4  17.7  15.5 99.0 99.00 
2021 07 02 09 20 200  6.6  8.2 99.00 99.00 99.00 999 1012.3  16.4  17.7  15.5 99.0 99.00 
2021 07 02 09 30 200  7.1  8.2 99.00 99.00 99.00 999 1012.2  16.3  17.7  15.5 99.0 99.00 
2021 07 02 09 40 206  6.5  7.9  1.03 10.00  4.70 258 1012.3  16.5  17.6  15.7 99.0 99.00 
2021 07 02 09 50 201  6.8  8.3 99.00 99.00 99.00 999 1012.2  16.6  17.6  15.8 99.0 99.00 
2021 07 02 10 00 205  7.2  9.0 99.00 99.00 99.00 999 1012.1  16.6  17.6  15.8 99.0 99.00 
2021 07 02 10 10 211  7.6  9.1 99.00 99.00 99.00 999 1012.1  16.5  17.6  15.7 99.0 99.00 
